id,conversation_id,user_id,username,name,tweet,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,user_rt_id,user_rt,retweet_id,reply_to,list_replies
1348821430465544193,1348813909017337856,1144343392765112320,aisahnh15,AN,@aMrazing Maksudnya ini hanya untuk daerah perintis/remote area yg penerbangannya hanya 3x seminggu ato bahkan 1x seminggu. Daerah tsb masih 0 kasus covid. Menurut saya ini masuk akal.,0,0,1,[],[],https://twitter.com/AisahNH15/status/1348821430465544193,False,,,,,"[{'screen_name': 'aMrazing', 'name': 'Alexander Thian', 'id': '76298119'}]",['@AisahNH15']
1335436336644247552,1335232529901580288,1144343392765112320,aisahnh15,AN,@sociotalker Lagipula BUMN kan memang punya anak perusahaan farmasi. Jd menurut saya wajar untuk vaksin ini dipegang oleh kemenkes dan bumn. Tidak selalu vaksin yg dikerjakan BUMN diartikan vaksin mandiri.,0,0,0,[],[],https://twitter.com/AisahNH15/status/1335436336644247552,False,,,,,"[{'screen_name': 'sociotalker', 'name': 'Joel Picard', 'id': '115438018'}]",['@AisahNH15']
1335435468570148865,1335232529901580288,1144343392765112320,aisahnh15,AN,"@sociotalker Kenapa BUMN? Karena dari awal Ketua Komitenya dari BUMN. Apakah disebutkan yg dipegang BUMN pasti vaksin mandiri? Karena setau saya BUMN memang pegang bbrp pekerjaan bidang kesehatan selama covid, diantaranya instalasi ventilator ke bbrp RSUD.",1,0,0,[],[],https://twitter.com/AisahNH15/status/1335435468570148865,False,,,,,"[{'screen_name': 'sociotalker', 'name': 'Joel Picard', 'id': '115438018'}]",['@AisahNH15']
1296998962419834880,1296965017091190784,1144343392765112320,aisahnh15,AN,@catrescuedotid Saya ga tau usia brp bisa di vaksin.. 2 bln sudah bisa?,1,0,0,[],[],https://twitter.com/AisahNH15/status/1296998962419834880,False,,,,,"[{'screen_name': 'catrescuedotid', 'name': 'Catrescue.id', 'id': '1121453466981822464'}]",['@AisahNH15']
1337746517789007874,1337742012338999296,1181745607,riyo109,Riyo,@PRFMnews @rubiyanta83 Masalahnya masyarakat dah nggak percaya ama pemerintah...corona dan vaksin di jadikan bisnis.,1,0,0,[],[],https://twitter.com/Riyo109/status/1337746517789007874,False,,,,,"[{'screen_name': 'PRFMnews', 'name': 'Radio PRFM 107,5 News Channel', 'id': '150589950'}, {'screen_name': 'rubiyanta83', 'name': 'rubiyanta', 'id': '4812849854'}]","['@PRFMnews', '@Riyo109', '@AlamsyahWay']"
1333950253226082305,1333950253226082304,1181745607,riyo109,Riyo,"CEK ALAT COVID 19!! Bukannya orgnya melulu,,,,sdh ada pengujian keakuratannya belum?ambil sample dr binatang, buah2an dll buat ngebuktiin bener nggak tuh alat, ayo siaran langsung TV....berani nggak?",0,0,0,[],[],https://twitter.com/Riyo109/status/1333950253226082305,False,,,,,[],['@Riyo109']
1327602075581120512,1327590037047963648,1181745607,riyo109,Riyo,"@detikcom Tugasnya share berita buruk terus...nggak ada tindakkan yg bantu rakyat. Ribut vaksin dll, pcr tetep aja harus bayar dgn harga mahal. Katanya mau bantu menyelesaikan covid. Hadeeh. Kalo mau bAntu tuh rakyat nggak usah bayar....",0,0,0,[],[],https://twitter.com/Riyo109/status/1327602075581120512,False,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]","['@detikcom', '@Riyo109']"
1311960983527587841,1311665776277942272,1181745607,riyo109,Riyo,"@infojakarta Duit rakyat kemana ya, masih harus bayar? Corona tambah banyak hebohnya minta ampun. Nyebarin ketakutan terus. Tracing terus cari yg positif kirain bener2 peduli ama rakyat, ujung2nya nyari yg positif itu cuma buat berita aja nakut nakutin, biar beli vaksin...akhirnya.",0,0,0,[],[],https://twitter.com/Riyo109/status/1311960983527587841,False,,,,,"[{'screen_name': 'infojakarta', 'name': '@InfoJakarta', 'id': '106038219'}]","['@infojakarta', '@Riyo109']"
1346381274831671299,1346345645150359552,2429548297,yusamhr,Yusa,@jembutatasmulut Yang penting ga kena covid,1,0,0,[],[],https://twitter.com/yusamhr/status/1346381274831671299,False,,,,,"[{'screen_name': 'jembutatasmulut', 'name': '⚫', 'id': '1009784773382770688'}]","['@jembutatasmulut', '@yusamhr', '@benhardimmanuel', '@bhatigol']"
1321480969409363969,1321437709592784896,2429548297,yusamhr,Yusa,"@indosupporter Kasian CR ga bisa main lawan barca,ga percaya covid lagi wkwk",0,0,0,[],[],https://twitter.com/yusamhr/status/1321480969409363969,False,,,,,"[{'screen_name': 'indosupporter', 'name': 'IG: indosupporter', 'id': '110109093'}]","['@indosupporter', '@yusamhr']"
1312739322995437574,1312708706950242304,2429548297,yusamhr,Yusa,"@benhardimmanuel Pemain napoli ada yg covid ye?,jadi juve menang",1,0,0,[],[],https://twitter.com/yusamhr/status/1312739322995437574,False,,,,,"[{'screen_name': 'benhardimmanuel', 'name': 'Ben', 'id': '225686905'}]","['@benhardimmanuel', '@yusamhr', '@benhardimmanuel', '@yusamhr']"
