id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1291758660528402432,1291650033666818048,2020-08-07 22:30:39+07:00,2020-08-07,22:30:39,700,2445553597,anakbawangputi,Christyaja,,@yohanesvincent3 Udh jalan shifting dr jaman Covid awal 😂😂,in,[],[],[],1,0,0,[],[],https://twitter.com/anakbawangputi/status/1291758660528402432,False,,0,,,,,,,,"[{'screen_name': 'yohanesvincent3', 'name': 'Carlos', 'id': '924459745'}]",,,,
1291650033666818048,1291650033666818048,2020-08-07 15:19:00+07:00,2020-08-07,15:19:00,700,2445553597,anakbawangputi,Christyaja,,"Bingung cuk.. mau di PSBB tetep nambah malah makin banyak, kantor dibuka malah klo ada yg positif nularin semuanya...   Ga cuma patah hati yg bisa bikin kacau.. COVID bangke ini juga sama bikin kacau #CovidDKImeroketPicuResesi",in,[],[],[],1,0,1,['coviddkimeroketpicuresesi'],[],https://twitter.com/anakbawangputi/status/1291650033666818048,False,,0,,,,,,,,[],,,,
1344651096803876864,1344558159772336128,2020-12-31 21:26:18+07:00,2020-12-31,21:26:18,700,249697550,chernobyl_9,Anjasteen S.H,,@aMrazing capek koh ngomong sama tutup botol akua. ga ada yg takut mati karena covid. tapi takut matinya karena gak bisa jalan2. 😌,in,[],[],[],0,0,0,[],[],https://twitter.com/chernobyl_9/status/1344651096803876864,False,,0,,,,,,,,"[{'screen_name': 'aMrazing', 'name': 'Alexander Thian', 'id': '76298119'}]",,,,
1348082015623467008,1348082015623467008,2021-01-10 08:39:33+07:00,2021-01-10,08:39:33,700,165710996,augustbudyanto,J U S E,,Budaya guyub yg lekat dengan warga +62 baiknya tidak dulu di terapkan saat pandemi Di komplek keluarga gw di Bandung 200 warga positive COVID-19 diantaranya died,in,[],[],[],0,0,0,[],[],https://twitter.com/augustbudyanto/status/1348082015623467008,False,,0,,,,,,,,[],,,,
1341393787747184643,1341393787747184640,2020-12-22 21:42:55+07:00,2020-12-22,21:42:55,700,165710996,augustbudyanto,J U S E,,@IndonesianIdol sekarang buanyak buacot ya Durasinya di lama2in Puguhan lagi covid gini palah durasi di perpanjang Sayang banget sama judges yg high qualify jadi drop shaiy !,in,[],[],[],1,0,0,[],[],https://twitter.com/augustbudyanto/status/1341393787747184643,False,,0,,,,,,,,[],,,,
1303183692299341824,1303182471064956928,2020-09-08 11:09:38+07:00,2020-09-08,11:09:38,700,165710996,augustbudyanto,J U S E,,"@detikcom Bandung barbarnya parah memang, kemaren ini sempet coba hengot kesana, rasanya kaya nggak ada covid. Sararantuy akang teteh",in,[],[],[],0,0,0,[],[],https://twitter.com/augustbudyanto/status/1303183692299341824,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1351076847375814660,1351057242657861632,2021-01-18 14:59:56+07:00,2021-01-18,14:59:56,700,967753384051617792,dedeham_,Dede Hambali,,@VIVAcoid Mungkin ga. Vaksin membuat orang jd zombie kyk di pelem2 😁,in,[],[],[],0,0,1,[],[],https://twitter.com/dedeham_/status/1351076847375814660,False,,0,,,,,,,,"[{'screen_name': 'VIVAcoid', 'name': 'VIVAcoid', 'id': '41730943'}]",,,,
1339136691341152258,1339135357233713152,2020-12-16 16:14:01+07:00,2020-12-16,16:14:01,700,967753384051617792,dedeham_,Dede Hambali,,@ustadtengkuzul Ustaaaaaddzz. Alhamdulillaaaaaah. Vaksin gratis ustadz oleh pemerintah Jokowi. Alhamdulillaaaaaaaah sekali ya ustaaadz,in,[],[],[],2,0,0,[],[],https://twitter.com/dedeham_/status/1339136691341152258,False,,0,,,,,,,,"[{'screen_name': 'ustadtengkuzul', 'name': 'tengkuzulkarnain', 'id': '843793805010644992'}]",,,,
1336790440398352385,1336787609327058944,2020-12-10 04:50:52+07:00,2020-12-10,04:50:52,700,967753384051617792,dedeham_,Dede Hambali,,@hendrabalink @Inter_id Awas covid. Besok d swab aja 😆😆😆,in,[],[],[],0,0,0,[],[],https://twitter.com/dedeham_/status/1336790440398352385,False,,0,,,,,,,,"[{'screen_name': 'hendrabalink', 'name': 'Hendra G Siahaan', 'id': '254910750'}, {'screen_name': 'Inter_id', 'name': 'Inter', 'id': '2432898282'}]",,,,
1322837082717384705,1322766467906084864,2020-11-01 16:45:12+07:00,2020-11-01,16:45:12,700,967753384051617792,dedeham_,Dede Hambali,,@detikcom @detikHealth Hebat yah padahal vaksin sama obat blm ketemu.   Masi percaya sama covid? Jangan takut. Hanya ada satu kata. LAWAN!,in,[],[],[],0,0,0,[],[],https://twitter.com/dedeham_/status/1322837082717384705,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}, {'screen_name': 'detikHealth', 'name': 'detikHealth', 'id': '104446991'}]",,,,
1309760675279851520,1309744309516693504,2020-09-26 14:44:13+07:00,2020-09-26,14:44:13,700,967753384051617792,dedeham_,Dede Hambali,,@infojakarta Vaksin merah putih dimana?,in,[],[],[],0,0,0,[],[],https://twitter.com/dedeham_/status/1309760675279851520,False,,0,,,,,,,,"[{'screen_name': 'infojakarta', 'name': '@InfoJakarta', 'id': '106038219'}]",,,,
1315513644642299904,1315506327037255680,2020-10-12 11:44:28+07:00,2020-10-12,11:44:28,700,90348145,rinihaphap,R,,@infojakarta Manusia yang di China sebenernya di suntik vaksin pake vaksin yang mereka buat juga gak sih? Apa Indonesia jadi percobaan doang?,in,[],[],[],0,0,2,[],[],https://twitter.com/rinihaphap/status/1315513644642299904,False,,0,,,,,,,,"[{'screen_name': 'infojakarta', 'name': '@InfoJakarta', 'id': '106038219'}]",,,,
1347561521379909638,1347561521379909632,2021-01-08 22:11:17+07:00,2021-01-08,22:11:17,700,72064811,putrawilson,Putra Wilson,,Angaran covid Bali brp ya?? Coba buka datanya sama yg punya SORGA,in,[],[],[],0,0,0,[],[],https://twitter.com/PutraWilson/status/1347561521379909638,False,https://twitter.com/detikTravel/status/1347550035597164547,0,,,,,,,,[],,,,
1355413789089308676,1355410439300124672,2021-01-30 14:13:24+07:00,2021-01-30,14:13:24,700,1239789167845838848,marselinarosali,Linia,,"@abcaustralia_id Vaksin selekasnya di bikin dlm negeri, tdk tergantung dg negara lain",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1355413789089308676,False,,0,,,,,,,,"[{'screen_name': 'abcaustralia_id', 'name': 'ABC Indonesia', 'id': '985931010'}]",,,,
1354041539844923395,1354006493671034880,2021-01-26 19:20:34+07:00,2021-01-26,19:20:34,700,1239789167845838848,marselinarosali,Linia,,"@dw_indonesia @fhmkrsn Sebenarnya Itu doank solusinya, tp klo manusia di bumi ini Masih berpikir seperti skrg ini,bakal adem ayem covid di Indonesia (terkhususnya)🙈",in,[],[],[],0,0,1,[],[],https://twitter.com/marselinarosali/status/1354041539844923395,False,,0,,,,,,,,"[{'screen_name': 'dw_indonesia', 'name': 'DW Indonesia', 'id': '150581612'}]",,,,
1349938590789238784,1349938590789238784,2021-01-15 11:36:55+07:00,2021-01-15,11:36:55,700,1239789167845838848,marselinarosali,Linia,,"Duh gw bgt, ini ntr klo vaksin gmn ngajak Ferdian (OVJ) kali ya 🙈🙈,terus Rosario sebyk2ya,gpp DEH vaksin paling akhir.",in,[],[],[],0,0,1,[],[],https://twitter.com/marselinarosali/status/1349938590789238784,False,https://twitter.com/Yahoo_ID/status/1349936861867896834,0,,,,,,,,[],,,,
1345006798546239490,1344882935174860800,2021-01-01 20:59:44+07:00,2021-01-01,20:59:44,700,1239789167845838848,marselinarosali,Linia,,@KompasTV Pak Menteri BPJS selalu sms / telp saya info apapun kadang ngingetin bayar 😁 Semoga utk vaksin ngingetin juga walaupun lihat jarum hadeuhh 🙈,in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1345006798546239490,False,,0,,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
1340926412140597248,1340926412140597248,2020-12-21 14:45:44+07:00,2020-12-21,14:45:44,700,1239789167845838848,marselinarosali,Linia,,"@RadioElshinta kok merinding dengerin wawancara dg Ibu Endang Nurdin wartawan BBC, di Inggris di temukan Varian virus covid dg penularan yg sangat cpt 🙈",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1340926412140597248,False,,0,,,,,,,,[],,,,
1340530791852347393,1340478917652561920,2020-12-20 12:33:41+07:00,2020-12-20,12:33:41,700,1239789167845838848,marselinarosali,Linia,,"@KompasTV Pak @Jokowi bilang kayak di gigit semut mak cekit hahaha...seperti seorg Bapak kpd anaknya  yang memberitahu bahwa suntik Itu gtu, hadeuhh tetep..🙈Pak!!, Semoga Pembuatan vaksin berjln lancar &amp; distibusinya di seluruh dunia 🙏🙏",in,"[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]",[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1340530791852347393,False,,0,,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
1325772733368594432,1325770631309193216,2020-11-09 19:10:25+07:00,2020-11-09,19:10:25,700,1239789167845838848,marselinarosali,Linia,,"@KompasTravel Klo baca berita ini, Teringat sepupu tmnku dlm keadaan Hamil, krn Ibu ya sakit terus bolak-balik rs pdhl sdh diingatin Kel. Lalu jln2 ke mall lepas penat, skrg ninggal kena virus covid bbrp hr di rawat , bersyukur anaknya selamat.",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1325772733368594432,False,,0,,,,,,,,"[{'screen_name': 'KompasTravel', 'name': 'Kompas Travel', 'id': '454647489'}]",,,,
1317754739166081024,1317726873720213504,2020-10-18 16:09:47+07:00,2020-10-18,16:09:47,700,1239789167845838848,marselinarosali,Linia,,"@KompasTV Min Bahasa Russia 😄, mbulet deh , aku sih percaya covid ada Dan bila melihat pondok rangon dll🙈",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1317754739166081024,False,,0,,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
1317446252053712897,1317435194748514304,2020-10-17 19:43:58+07:00,2020-10-17,19:43:58,700,1239789167845838848,marselinarosali,Linia,,"@KompasTV @TOPKopi Btw Mba Iis Sugianto awet muda 😊, nyimak Sapa Indonesia malam ini ( Penyintas covid-19 melawan stigma )",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1317446252053712897,False,,0,,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}, {'screen_name': 'TOPKopi', 'name': 'TOP Coffee', 'id': '596305417'}]",,,,
1315187829983518720,1315105344738086912,2020-10-11 14:09:48+07:00,2020-10-11,14:09:48,700,1239789167845838848,marselinarosali,Linia,,"@RadioElshinta Pdhl dulu sblm covid, Taman Ayudya Itu ramai, selesai Misa duduk2 di Taman sambil dgrin lonceng tiap jam ya 😁sama tmn2, skrg mau duduk2 ditaman atut🙈, duduk2 dirumah saja Aman",in,[],[],[],0,0,0,[],[],https://twitter.com/marselinarosali/status/1315187829983518720,False,,0,,,,,,,,"[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}]",,,,
1302954406611005444,1302915733496586240,2020-09-07 19:58:32+07:00,2020-09-07,19:58:32,700,1239789167845838848,marselinarosali,Linia,,"@RadioElshinta Tanah makam covid sdh hampir hbs, di makamin di halaman rumah masing2 saja😁 lebih kena &amp; mempercepat sadar org2, klo covid Itu membawa nyawa 🙈, daripd cuma di mskin ambulan pelanggarnya... Klo saya ogah semua...Lbh baik  pilih mematuhi protokol KESEHATAN!!!",in,[],[],[],0,0,1,[],[],https://twitter.com/marselinarosali/status/1302954406611005444,False,,0,,,,,,,,"[{'screen_name': 'RadioElshinta', 'name': 'Radio Elshinta', 'id': '121640063'}]",,,,
